CueNumber;ChannelID;FixtureID;AttributeName;Value;betweenCuesTime;FixtureType;MaxPower;Layer;Name;PowerUsed;Energy_J;Energy_Wh
2;11;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 201_3.1;0.0;0.0;0.0
2;12;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 201_3.2;0.0;0.0;0.0
2;13;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 201_3.3;0.0;0.0;0.0
2;14;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 201_3.4;0.0;0.0;0.0
2;15;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 201_3.5;0.0;0.0;0.0
2;16;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 201_4.1;0.0;0.0;0.0
2;17;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 201_4.2;0.0;0.0;0.0
2;18;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 201_4.3;0.0;0.0;0.0
2;19;;DIM;16;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 115_3.1;62.7450980392;14682.3529411765;4.0784313725
2;20;;DIM;16;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 115_3.2;62.7450980392;14682.3529411765;4.0784313725
2;21;;DIM;16;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 115_3.3;62.7450980392;14682.3529411765;4.0784313725
2;22;;DIM;16;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 115_3.4;62.7450980392;14682.3529411765;4.0784313725
2;23;;DIM;16;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 115_3.5;62.7450980392;14682.3529411765;4.0784313725
2;24;;DIM;16;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 115_4.1;62.7450980392;14682.3529411765;4.0784313725
2;25;;DIM;16;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 115_4.2;62.7450980392;14682.3529411765;4.0784313725
2;26;;DIM;16;234;2 Dimmer 00 (2)                     ;1000.0;FRENTE;FT 115_4.3;62.7450980392;14682.3529411765;4.0784313725
2;27;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 201_1.1;0.0;0.0;0.0
2;28;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 201_1.2;0.0;0.0;0.0
2;29;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 201_1.3;0.0;0.0;0.0
2;30;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 201_1.4;0.0;0.0;0.0
2;31;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 201_2.1;0.0;0.0;0.0
2;32;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 201_2.2;0.0;0.0;0.0
2;33;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 201_2.3;0.0;0.0;0.0
2;34;;DIM;19.5;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 115_1.1;76.4705882353;17894.1176470588;4.9705882353
2;35;;DIM;19.5;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 115_1.2;76.4705882353;17894.1176470588;4.9705882353
2;36;;DIM;19.5;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 115_1.3;76.4705882353;17894.1176470588;4.9705882353
2;37;;DIM;19.5;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 115_1.4;76.4705882353;17894.1176470588;4.9705882353
2;38;;DIM;19.5;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 115_2.1;76.4705882353;17894.1176470588;4.9705882353
2;39;;DIM;19.5;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 115_2.2;76.4705882353;17894.1176470588;4.9705882353
2;40;;DIM;19.5;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 115_2.3;76.4705882353;17894.1176470588;4.9705882353
2;41;;DIM;27;234;2 Dimmer 00 (2)                     ;750.0;LEQUE ;PAREDE 1;79.4117647059;18582.3529411765;5.1617647059
2;42;;DIM;27;234;2 Dimmer 00 (2)                     ;750.0;LEQUE ;PAREDE 2;79.4117647059;18582.3529411765;5.1617647059
2;43;;DIM;27;234;2 Dimmer 00 (2)                     ;750.0;LEQUE ;PAREDE 3;79.4117647059;18582.3529411765;5.1617647059
2;44;;DIM;27;234;2 Dimmer 00 (2)                     ;750.0;LEQUE ;PAREDE 4;79.4117647059;18582.3529411765;5.1617647059
2;45;;DIM;27;234;2 Dimmer 00 (2)                     ;750.0;LEQUE ;PAREDE 5;79.4117647059;18582.3529411765;5.1617647059
2;46;;DIM;27;234;2 Dimmer 00 (2)                     ;750.0;LEQUE ;PAREDE 6;79.4117647059;18582.3529411765;5.1617647059
2;47;;DIM;27;234;2 Dimmer 00 (2)                     ;750.0;LEQUE ;PAREDE 7;79.4117647059;18582.3529411765;5.1617647059
2;48;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;LATERA;RED 1;0.0;0.0;0.0
2;49;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;LATERA;RED 2;0.0;0.0;0.0
